quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
349/4	0.25	22	22	13/16	13/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	540
175/2	0.5	22	22	7/8	7/8	4/4	1	1	1/8		1/8	1	1	5	71	B4	4	541
351/4	0.25	22	22	15/16	15/16	4/4	1	2	1/16		1/16	1	1	6	66	F#4	4	550
88	1.0	23	23	0	0	4/4	2	2	1/4		1/4	1		2	50	D3	3	583
88	1.0	23	23	0	0	4/4	2	1	1/4		1/4	1		8	56	G#3	3	580
88	0.25	23	23	0	0	4/4	1	2	1/16		1/16	1	-1	6	66	F#4	4	565
88	0.75	23	23	0	0	4/4	1	1	3/16		1/8	3/2	-1	5	71	B4	4	558
353/4	0.25	23	23	1/16	1/16	4/4	1	2	1/16		1/16	1		6	66	F#4	4	566
177/2	0.5	23	23	1/8	1/8	4/4	1	2	1/8		1/8	1	1	4	64	E4	4	567
355/4	0.25	23	23	3/16	3/16	4/4	1	1	1/16		1/16	1		7	73	C#5	5	559
89	0.0	23	23	1/4	1/4	4/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	560
89	0.375	23	23	1/4	1/4	4/4	2	2	3/32		1/16	3/2		7	49	C#3	3	584
89	0.25	23	23	1/4	1/4	4/4	2	1	1/16		1/16	1		3	57	A3	3	581
89	1.0	23	23	1/4	1/4	4/4	1	2	1/4		1/4	1	0	4	64	E4	4	568
89	1.0	23	23	1/4	1/4	4/4	1	1	1/4		1/4	1	1	3	69	A4	4	561
715/8	0.125	23	23	11/32	11/32	4/4	2	2	1/32		1/32	1		2	50	D3	3	585
179/2	0.375	23	23	3/8	3/8	4/4	2	2	3/32		1/16	3/2		2	50	D3	3	586
719/8	0.0625	23	23	15/32	15/32	4/4	2	2	1/64		1/64	1		7	49	C#3	3	587
1439/16	0.0625	23	23	31/64	31/64	4/4	2	2	1/64		1/64	1		2	50	D3	3	588
90	1.0	23	23	1/2	1/2	4/4	2	2	1/4		1/4	1		4	52	E3	3	589
90	2.0	23	23	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52	E3	3	582
90	0.375	23	23	1/2	1/2	4/4	1	2	3/32		1/16	3/2	-1	4	64	E4	4	569
90	1.5	23	23	1/2	1/2	4/4	1	1	3/8		1/4	3/2	-1	3	69	A4	4	562
723/8	0.125	23	23	19/32	19/32	4/4	1	2	1/32		1/64	2		8	68	G#4	4	570
181/2	0.125	23	23	5/8	5/8	4/4	1	2	1/32		1/64	2		6	66	F#4	4	571
725/8	0.125	23	23	21/32	21/32	4/4	1	2	1/32		1/64	2		4	64	E4	4	572
363/4	0.125	23	23	11/16	11/16	4/4	1	2	1/32		1/64	2		2	62	D4	4	573
727/8	0.125	23	23	23/32	23/32	4/4	1	2	1/32		1/64	2		7	61	C#4	4	574
91	0.0	23	23	3/4	3/4	4/4	1	2	0	appoggiatura	1/8	1		7	61	C#4	4	575
91	1.0	23	23	3/4	3/4	4/4	2	2	1/4		1/4	1		4	40	E2	2	590
91	0.25	23	23	3/4	3/4	4/4	1	2	1/16		1/16	1		5	59	B3	3	576
91	1.0	23	23	3/4	3/4	4/4	1	3	1/4		1/4	1		5	59	B3	3	579
365/4	0.25	23	23	13/16	13/16	4/4	1	2	1/16		1/16	1	1	2	62	D4	4	577
183/2	0.5	23	23	7/8	7/8	4/4	1	2	1/8		1/8	1	-1	2	62	D4	4	578
183/2	0.25	23	23	7/8	7/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	563
367/4	0.25	23	23	15/16	15/16	4/4	1	1	1/16		1/16	1	1	8	68	G#4	4	564
92	1.0	24	24	0	0	4/4	2	2	1/4		1/4	1		3	45	A2	2	602
92	2.0	24	24	0	0	4/4	2	1	1/2		1/2	1		3	45	A2	2	600
92	0.25	24	24	0	0	4/4	1	1	1/16		1/16	1	-1	8	68	G#4	4	591
369/4	0.25	24	24	1/16	1/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	592
185/2	0.25	24	24	1/8	1/8	4/4	1	2	1/16		1/16	1		3	69	A4	4	596
185/2	0.5	24	24	1/8	1/8	4/4	1	1	1/8		1/8	1	1	3	69	A4	4	593
371/4	0.25	24	24	3/16	3/16	4/4	1	2	1/16		1/16	1	1	4	64	E4	4	597
93	1.0	24	24	1/4	1/4	4/4	2	2	1/4		1/4	1	1	3	33	A1	1	603
93	1.0	24	24	1/4	1/4	4/4	1	2	1/4		1/4	1	1	7	61	C#4	4	598
93	1.0	24	24	1/4	1/4	4/4	1	1	1/4		1/4	1	0	4	64	E4	4	594
93	1.0	24	24	1/4	1/4	4/4	1	1	1/4		1/4	1	0	3	69	A4	4	594
187/2	0.5	24	24	3/8	3/8	4/4	2	3	1/8		1/8	1		4	40	E2	2	605
94	2.0	24	24	1/2	1/2	4/4	2	2	1/2		1/2	1	-1	3	33	A1	1	604
94	2.0	24	24	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	601
94	2.0	24	24	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	7	61	C#4	4	599
94	2.0	24	24	1/2	1/2	4/4	1	1	1/2		1/2	1	-1	4	64	E4	4	595
94	2.0	24	24	1/2	1/2	4/4	1	1	1/2		1/2	1	-1	3	69	A4	4	595
